0,0,0,1
0,1,0,1
0,2,0,1
1,0,0,1
1,0,1,1
1,1,0,1
1,2,0,1
1,3,0,1
2,0,1,1
2,1,0,1
2,1,1,1
2,2,0,1
2,2,1,1
2,3,0,1
2,4,0,1
3,0,1,1
3,0,2,1
3,1,1,1
3,2,0,1
3,2,1,1
3,3,0,1
3,3,1,1
3,4,0,1
3,5,0,1
4,0,2,1
4,0,3,1
4,1,1,1
4,1,2,1
4,2,1,1
4,2,2,1
4,3,1,1
4,4,0,1
4,4,1,1
4,5,0,1
4,5,1,1
5,0,2,1
5,0,3,1
5,1,2,1
5,1,3,1
5,2,1,1
5,2,2,1
5,3,1,1
5,3,2,1
5,4,1,1
5,5,0,1
5,5,1,1
5,6,0,1
6,0,3,1
6,0,4,1
6,1,2,1
6,1,3,1
6,2,2,1
6,3,1,1
6,3,2,1
6,4,1,1
6,4,2,1
6,5,1,1
6,6,0,1
6,6,1,1
7,0,3,1
7,0,4,1
7,1,3,1
7,2,2,1
7,2,3,1
7,3,2,1
7,4,1,1
7,4,2,1
7,5,1,1
7,6,0,1
7,6,1,1
7,7,1,1
7,20,0,1
7,20,1,1
8,0,4,1
8,1,3,1
8,1,4,1
8,2,2,1
8,2,3,1
8,3,2,1
8,4,2,1
8,5,1,1
8,6,1,1
8,7,0,1
8,7,1,1
8,19,1,1
8,20,1,1
9,0,4,1
9,1,3,1
9,1,4,1
9,2,3,1
9,3,2,1
9,3,3,1
9,4,2,1
9,5,1,1
9,5,2,1
9,6,1,1
9,7,0,1
9,7,1,1
9,18,1,1
9,19,1,1
9,20,1,1
9,20,2,1
10,0,4,1
10,1,3,1
10,1,4,1
10,2,3,1
10,3,2,1
10,3,3,1
10,4,2,1
10,5,1,1
10,5,2,1
10,6,1,1
10,7,0,1
10,7,1,1
10,8,0,1
10,17,1,1
10,18,1,1
10,18,2,1
10,19,1,1
10,19,2,1
10,20,2,1
11,0,4,1
11,1,3,1
11,1,4,1
11,2,3,1
11,3,2,1
11,3,3,1
11,4,2,1
11,5,1,1
11,5,2,1
11,6,1,1
11,7,0,1
11,7,1,1
11,8,0,1
11,8,1,1
11,16,1,1
11,17,1,1
11,17,2,1
11,18,1,1
11,18,2,1
11,19,2,1
11,20,2,1
11,20,3,1
12,0,4,1
12,1,3,1
12,1,4,1
12,2,3,1
12,3,2,1
12,3,3,1
12,4,2,1
12,5,2,1
12,6,1,1
12,7,1,1
12,8,0,1
12,8,1,1
12,9,0,1
12,9,1,1
12,15,1,1
12,16,1,1
12,16,2,1
12,17,2,1
12,18,2,1
12,19,2,1
12,19,3,1
12,20,3,1
13,0,4,1
13,1,3,1
13,1,4,1
13,2,3,1
13,3,3,1
13,4,2,1
13,5,2,1
13,6,1,1
13,6,2,1
13,7,1,1
13,8,1,1
13,9,1,1
13,10,1,1
13,13,1,1
13,14,1,1
13,15,1,1
13,15,2,1
13,16,2,1
13,17,2,1
13,17,3,1
13,18,2,1
13,18,3,1
13,19,3,1
13,19,4,1
13,20,3,1
13,20,4,1
14,0,4,1
14,1,4,1
14,2,3,1
14,2,4,1
14,3,3,1
14,4,2,1
14,4,3,1
14,5,2,1
14,6,1,1
14,6,2,1
14,7,1,1
14,7,2,1
14,8,1,1
14,9,1,1
14,10,1,1
14,11,1,1
14,12,1,1
14,12,2,1
14,13,1,1
